"Date","Price","Open","High","Low","Vol.","Change %"
"05/15/2016","9,940.25","10,042.93","10,060.58","9,837.16","","-1.59%"
"05/08/2016","10,100.57","10,162.94","10,234.53","10,086.53","","-0.56%"
"05/01/2016","10,157.29","9,867.10","10,187.76","9,842.44","","1.82%"
"04/24/2016","9,975.72","9,497.18","9,975.72","9,481.75","","4.79%"
"04/17/2016","9,519.32","9,540.43","9,562.49","9,488.34","","-0.23%"
"04/10/2016","9,541.05","9,378.76","9,541.05","9,341.40","","1.68%"
"04/03/2016","9,383.72","9,337.60","9,574.16","9,333.04","","0.82%"
"03/27/2016","9,307.16","9,547.23","9,547.63","9,268.74","","-2.44%"
"03/20/2016","9,540.03","9,319.93","9,624.74","9,313.48","","2.61%"
"03/13/2016","9,297.13","9,193.28","9,314.23","9,184.78","","1.14%"
"03/06/2016","9,192.11","9,106.90","9,199.17","9,086.02","","1.02%"
"02/28/2016","9,099.16","9,038.17","9,129.87","8,892.85","","1.05%"
"02/21/2016","9,004.26","9,202.93","9,222.09","8,997.95","","-2.33%"
"02/14/2016","9,219.48","9,058.43","9,219.48","9,050.96","","1.79%"
"02/07/2016","9,057.70","9,027.08","9,112.38","8,963.82","","0.30%"
"01/31/2016","9,030.48","8,890.66","9,030.48","8,859.64","","1.48%"
"01/24/2016","8,898.99","8,866.30","8,917.50","8,846.41","","0.34%"
"01/17/2016","8,868.44","8,875.06","8,894.97","8,839.34","","0.17%"
"01/10/2016","8,853.56","8,807.61","8,873.72","8,803.58","","0.19%"
"01/03/2016","8,836.93","8,918.89","8,931.24","8,817.81","","-0.99%"
"12/27/2015","8,925.71","8,885.18","8,925.71","8,795.62","","0.37%"
"12/20/2015","8,893.10","8,861.94","8,893.10","8,789.89","","0.36%"
"12/13/2015","8,860.92","8,871.15","8,884.87","8,796.65","","0.05%"
"12/06/2015","8,856.28","9,066.51","9,068.24","8,847.28","","-2.35%"
"11/29/2015","9,069.55","9,075.21","9,116.88","9,027.76","","-0.17%"
"11/22/2015","9,085.25","9,183.85","9,193.76","9,044.11","","-1.17%"
"11/15/2015","9,193.04","9,274.79","9,274.79","9,152.90","","-0.73%"
"11/08/2015","9,261.07","9,198.75","9,309.51","9,175.23","","0.96%"
"11/01/2015","9,172.84","9,073.76","9,177.06","9,054.83","","1.00%"
"10/25/2015","9,081.80","8,998.80","9,081.80","8,948.93","","0.84%"
"10/18/2015","9,005.90","9,007.41","9,035.93","8,921.04","","-0.02%"
"10/11/2015","9,007.41","9,005.28","9,053.02","8,940.69","","-0.14%"
"10/04/2015","9,020.26","9,107.63","9,136.52","8,931.93","","-1.07%"
"09/27/2015","9,117.50","9,216.67","9,237.80","9,082.07","","-1.10%"
"09/20/2015","9,219.13","9,067.81","9,219.13","9,037.50","","1.72%"
"09/13/2015","9,063.19","9,274.68","9,334.35","9,061.89","","-2.56%"
"09/06/2015","9,301.77","9,264.73","9,338.87","9,244.51","","-0.06%"
"08/30/2015","9,307.51","9,299.95","9,345.70","9,192.28","","0.00%"
"08/23/2015","9,307.37","9,497.43","9,499.94","9,252.66","","-2.20%"
"08/16/2015","9,517.02","9,650.27","9,650.36","9,474.40","","-1.41%"
"08/09/2015","9,653.11","9,702.30","9,719.18","9,634.05","","-0.65%"
"08/02/2015","9,716.22","9,812.28","9,892.79","9,697.17","","-0.24%"
"07/26/2015","9,740.01","9,668.22","9,748.62","9,651.34","","0.49%"
"07/19/2015","9,692.06","9,661.59","9,750.01","9,624.45","","0.16%"
"07/12/2015","9,676.99","9,646.99","9,679.55","9,615.99","","0.32%"
"07/05/2015","9,646.24","9,584.32","9,650.09","9,505.02","","0.26%"
"06/28/2015","9,621.22","9,540.87","9,621.22","9,493.16","","0.48%"
"06/21/2015","9,575.31","9,561.34","9,594.16","9,506.57","","-0.06%"
"06/14/2015","9,581.36","9,641.25","9,668.49","9,481.63","","-0.69%"
"06/07/2015","9,647.75","9,732.12","9,737.17","9,566.47","","-0.91%"
"05/31/2015","9,736.55","9,708.62","9,737.31","9,647.82","","0.26%"
"05/24/2015","9,711.36","9,664.77","9,711.36","9,533.61","","0.45%"
"05/17/2015","9,667.42","9,852.80","9,920.90","9,657.41","","-1.87%"
"05/10/2015","9,851.73","9,874.47","9,910.49","9,816.47","","-0.29%"
"05/03/2015","9,880.33","9,925.82","10,002.57","9,850.80","","-0.57%"
"04/26/2015","9,937.38","9,863.97","9,972.59","9,863.97","","0.62%"
"04/19/2015","9,876.57","9,897.55","9,954.63","9,862.87","","-0.23%"
"04/12/2015","9,898.90","9,884.64","9,989.80","9,854.58","","0.10%"
"04/05/2015","9,889.12","9,961.41","10,056.16","9,878.05","","-0.70%"
"03/29/2015","9,958.69","10,273.03","10,330.26","9,947.68","","-3.24%"
"03/22/2015","10,292.43","10,409.73","10,434.98","10,276.58","","-1.14%"
"03/15/2015","10,411.35","10,474.70","10,474.70","10,256.73","","-0.63%"
"03/08/2015","10,476.89","10,469.50","10,547.66","10,430.94","","0.20%"
"03/01/2015","10,456.47","10,434.34","10,528.28","10,393.37","","-0.04%"
"02/22/2015","10,460.62","10,397.52","10,481.97","10,361.53","","0.54%"
"02/15/2015","10,404.31","10,249.56","10,411.99","10,179.71","","1.43%"
"02/08/2015","10,257.82","10,343.80","10,344.31","10,244.60","","-0.92%"
"02/01/2015","10,353.17","10,203.91","10,353.17","10,138.68","","1.28%"
"01/25/2015","10,222.56","10,158.74","10,222.56","10,057.04","","0.43%"
"01/18/2015","10,178.70","10,315.75","10,381.58","10,147.97","","-1.51%"
"01/11/2015","10,334.72","9,971.66","10,378.22","9,944.89","","3.42%"
"01/04/2015","9,993.19","9,644.78","9,993.19","9,610.50","","3.63%"
"12/28/2014","9,643.19","9,648.59","9,653.79","9,565.92","","-0.07%"
"12/21/2014","9,650.21","9,614.43","9,656.06","9,532.27","","0.34%"
"12/14/2014","9,617.48","9,729.45","9,811.59","9,617.47","","-1.34%"
"12/07/2014","9,747.80","9,837.72","9,879.60","9,678.35","","-1.15%"
"11/30/2014","9,861.34","9,970.51","10,015.50","9,844.70","","-1.15%"
"11/23/2014","9,975.71","10,119.91","10,132.73","9,949.45","","-1.54%"
"11/16/2014","10,131.79","10,105.68","10,183.44","10,055.21","","0.05%"
"11/09/2014","10,127.05","10,233.28","10,259.46","10,080.60","","-1.29%"
"11/02/2014","10,258.92","10,328.64","10,381.72","10,237.78","","-0.90%"
"10/26/2014","10,352.05","10,208.31","10,364.56","10,138.90","","1.28%"
"10/19/2014","10,221.38","10,092.73","10,288.04","10,011.08","","1.21%"
"10/12/2014","10,099.34","9,987.83","10,099.34","9,967.84","","1.08%"
"10/05/2014","9,991.14","10,096.24","10,114.21","9,976.96","","-0.80%"
"09/28/2014","10,071.85","10,013.30","10,116.05","9,982.05","","0.80%"
"09/21/2014","9,991.47","9,966.88","9,991.83","9,846.22","","0.25%"
"09/14/2014","9,966.65","9,817.48","10,016.01","9,764.27","","1.38%"
"09/07/2014","9,830.89","9,635.62","9,946.56","9,630.81","","2.03%"
"08/31/2014","9,635.68","9,543.56","9,640.78","9,517.70","","0.95%"
"08/24/2014","9,544.69","9,399.69","9,579.05","9,391.24","","1.22%"
"08/17/2014","9,429.39","9,394.58","9,463.02","9,371.46","","0.16%"
"08/10/2014","9,414.02","9,431.67","9,437.42","9,357.84","","-0.13%"
"08/03/2014","9,426.32","9,311.79","9,443.51","9,298.22","","1.09%"
"07/27/2014","9,325.05","9,288.48","9,331.09","9,272.66","","0.27%"
"07/20/2014","9,300.08","9,238.46","9,339.29","9,226.34","","0.54%"
