"Date","Price","Open","High","Low","Vol.","Change %"
"11/17/2022","871.85","851.85","871.85","851.85","","2.35%"
"11/16/2022","851.85","846.68","857.98","846.68","","0.61%"
"11/15/2022","846.68","836.08","848.58","836.08","","1.27%"
"11/14/2022","836.08","824.73","843.26","824.73","","1.38%"
"11/11/2022","824.73","831.48","835.40","818.36","","-0.81%"
"11/10/2022","831.48","850.87","851.78","831.48","","-2.28%"
"11/09/2022","850.87","854.00","857.71","850.50","","-0.37%"
"11/08/2022","854.00","862.96","863.44","853.88","","-1.04%"
"11/07/2022","862.96","859.40","867.67","857.95","","0.42%"
"11/04/2022","859.40","864.82","867.28","858.86","","-0.63%"
"11/03/2022","864.82","868.88","872.77","864.82","","-0.47%"
"11/02/2022","868.88","874.97","879.76","868.88","","-0.70%"
"11/01/2022","874.97","864.58","875.33","864.46","","1.20%"
"10/31/2022","864.58","866.87","869.60","862.44","","-0.26%"
"10/28/2022","866.87","868.90","875.69","866.61","","-0.23%"
"10/27/2022","868.90","858.44","869.20","855.84","","1.22%"
"10/26/2022","858.44","873.32","875.05","858.44","","-1.70%"
"10/25/2022","873.32","868.44","880.92","866.76","","0.56%"
"10/24/2022","868.44","878.62","883.85","868.25","","-1.16%"
"10/21/2022","878.62","890.00","890.00","878.34","","-1.28%"
"10/20/2022","890.00","910.67","913.61","887.87","","-2.27%"
"10/19/2022","910.67","912.71","913.78","907.00","","-0.22%"
"10/18/2022","912.71","915.22","915.31","911.16","","-0.27%"
"10/17/2022","915.22","921.95","923.62","913.01","","-0.73%"
"10/14/2022","921.95","930.96","933.27","921.75","","-0.97%"
"10/13/2022","930.96","943.13","945.59","930.72","","-1.29%"
"10/12/2022","943.13","953.97","953.97","943.13","","-1.14%"
"10/11/2022","953.97","948.28","953.97","946.86","","0.60%"
"10/07/2022","948.28","947.97","948.54","944.31","","0.03%"
"10/06/2022","947.97","939.59","949.87","939.14","","0.89%"
"10/05/2022","939.59","937.43","943.65","937.43","","0.23%"
"10/04/2022","937.43","934.89","941.15","934.67","","0.27%"
"10/03/2022","934.89","937.34","939.29","934.49","","-0.26%"
"09/30/2022","937.34","941.12","946.67","931.78","","-0.40%"
"09/29/2022","941.12","952.47","957.60","940.26","","-1.19%"
"09/28/2022","952.47","972.97","972.97","952.34","","-2.11%"
"09/27/2022","972.97","983.62","985.95","972.97","","-1.08%"
"09/26/2022","983.62","990.90","990.96","981.12","","-0.73%"
"09/23/2022","990.90","986.91","990.90","985.16","","0.40%"
"09/22/2022","986.91","985.18","988.50","983.80","","0.18%"
"09/21/2022","985.18","983.91","985.25","980.33","","0.13%"
"09/20/2022","983.91","981.51","984.77","980.27","","0.24%"
"09/19/2022","981.51","984.29","984.37","981.51","","-0.28%"
"09/16/2022","984.29","980.16","984.29","980.16","","0.42%"
"09/15/2022","980.16","979.25","983.25","978.03","","0.09%"
"09/14/2022","979.25","980.38","982.07","977.81","","-0.23%"
"09/13/2022","981.47","980.46","982.51","979.73","","0.10%"
"09/12/2022","980.46","980.53","983.27","978.46","","-0.01%"
"09/09/2022","980.53","982.48","987.23","980.53","","-0.20%"
"09/08/2022","982.48","982.93","986.36","980.81","","-0.05%"
"09/07/2022","982.93","978.36","986.01","978.35","","0.47%"
"09/06/2022","978.36","976.42","979.52","975.57","","-0.37%"
"09/05/2022","982.01","981.35","987.96","979.52","","0.07%"
"09/02/2022","981.35","980.63","985.57","978.04","","0.07%"
"09/01/2022","980.63","981.48","983.14","976.77","","-0.09%"
"08/31/2022","981.48","982.98","987.58","979.64","","-0.15%"
"08/30/2022","982.98","985.40","987.11","982.50","","-0.25%"
"08/29/2022","985.40","986.57","987.44","984.45","","-0.12%"
