"Date","Price","Open","High","Low","Vol.","Change %"
"01/28/2024","1,016.21","1,033.50","1,039.76","1,009.38","","-1.67%"
"01/21/2024","1,033.50","1,038.96","1,048.61","1,032.63","","-0.53%"
"01/14/2024","1,038.96","1,023.02","1,041.35","1,017.56","","1.56%"
"01/07/2024","1,023.02","1,010.57","1,023.37","1,007.56","","1.23%"
"12/31/2023","1,010.57","989.84","1,011.75","989.84","","2.09%"
"12/24/2023","989.84","998.82","1,002.19","985.98","","-0.90%"
"12/17/2023","998.82","997.19","1,004.29","994.80","","0.16%"
"12/10/2023","997.19","975.88","1,000.17","973.31","","2.18%"
"12/03/2023","975.88","962.73","975.88","957.54","","1.37%"
"11/26/2023","962.73","979.53","979.67","960.80","","-1.72%"
"11/19/2023","979.53","977.60","986.25","972.72","","0.20%"
"11/12/2023","977.60","974.48","979.69","968.02","","0.32%"
"11/05/2023","974.48","974.37","978.64","969.39","","0.01%"
"10/29/2023","974.37","973.77","979.20","967.02","","0.06%"
"10/22/2023","973.77","997.34","998.83","973.75","","-2.36%"
"10/15/2023","997.34","994.83","1,005.32","986.15","","0.25%"
"10/08/2023","994.83","1,000.76","1,001.29","986.70","","-0.59%"
"10/01/2023","1,000.76","961.59","1,021.73","938.81","","4.07%"
"09/24/2023","961.59","956.49","964.43","951.11","","0.53%"
"09/17/2023","956.49","954.64","964.43","952.32","","0.19%"
"09/10/2023","954.64","948.16","961.79","946.47","","0.68%"
"09/03/2023","948.16","961.34","964.79","945.25","","-1.37%"
"08/27/2023","961.34","963.86","970.25","958.00","","-0.26%"
"08/20/2023","963.86","970.16","971.71","958.30","","-0.65%"
"08/13/2023","970.16","973.68","975.89","967.82","","-0.36%"
"08/06/2023","973.68","984.04","990.01","971.80","","-1.05%"
"07/30/2023","984.04","979.10","994.76","977.47","","0.51%"
"07/23/2023","979.10","957.43","980.37","949.11","","2.26%"
"07/16/2023","957.43","935.73","957.68","931.72","","2.32%"
"07/09/2023","935.73","938.35","942.64","928.29","","-0.28%"
"07/02/2023","938.35","934.99","950.87","933.53","","-0.47%"
"06/25/2023","942.77","939.23","949.01","933.49","","0.38%"
"06/18/2023","939.23","930.98","965.28","924.24","","0.89%"
"06/11/2023","930.98","897.04","931.90","891.31","","3.73%"
"06/04/2023","897.47","903.01","904.64","888.88","","-0.61%"
"05/28/2023","903.01","885.26","903.01","882.77","","2.01%"
"05/21/2023","885.26","869.90","885.26","865.98","","1.77%"
"05/14/2023","869.90","866.98","876.66","864.49","","0.34%"
"05/07/2023","866.98","835.44","867.11","835.44","","3.77%"
"04/30/2023","835.44","848.13","852.01","831.77","","-1.50%"
"04/23/2023","848.13","844.06","848.13","835.17","","0.48%"
"04/16/2023","844.06","840.48","848.60","834.01","","0.43%"
"04/09/2023","840.48","839.73","846.27","833.67","","0.09%"
"04/02/2023","839.73","832.06","842.83","832.00","","0.92%"
"03/26/2023","832.06","831.40","846.34","829.07","","0.08%"
"03/19/2023","831.40","832.97","842.59","824.35","","-0.19%"
"03/12/2023","832.97","843.56","847.42","832.62","","-1.26%"
"03/05/2023","843.56","858.07","860.92","841.21","","-1.69%"
"02/26/2023","858.07","871.08","880.69","852.78","","-1.49%"
"02/19/2023","871.08","857.58","871.46","839.63","","1.57%"
"02/12/2023","857.58","864.23","866.78","841.85","","-0.77%"
"02/05/2023","864.23","832.05","869.08","826.64","","3.87%"
"01/29/2023","832.05","806.70","835.35","803.78","","3.14%"
"01/22/2023","806.70","819.25","829.53","806.61","","-1.53%"
"01/15/2023","819.25","828.99","840.43","819.25","","-1.18%"
"01/08/2023","828.99","775.38","831.84","775.38","","6.91%"
"01/01/2023","775.38","857.43","866.20","775.38","","-9.57%"
"12/25/2022","857.43","882.76","886.69","856.58","","-2.87%"
"12/18/2022","882.76","891.37","895.22","876.59","","-0.97%"
"12/11/2022","891.37","911.04","919.26","888.22","","-2.16%"
"12/04/2022","911.04","890.04","921.14","889.38","","2.36%"
"11/27/2022","890.04","873.33","894.98","866.73","","1.91%"
"11/20/2022","873.33","871.85","878.57","864.59","","0.17%"
"11/13/2022","871.85","824.73","871.85","824.73","","5.71%"
"11/06/2022","824.73","859.40","867.67","818.36","","-4.03%"
"10/30/2022","859.40","866.87","879.76","858.86","","-0.86%"
"10/23/2022","866.87","878.62","883.85","855.84","","-1.34%"
"10/16/2022","878.62","921.95","923.62","878.34","","-4.70%"
"10/09/2022","921.95","948.28","953.97","921.75","","-2.78%"
"10/02/2022","948.28","937.34","949.87","934.49","","1.17%"
"09/25/2022","937.34","990.90","990.96","931.78","","-5.40%"
"09/18/2022","990.90","984.29","990.90","980.27","","0.67%"
"09/11/2022","984.29","980.53","984.29","977.81","","0.38%"
"09/04/2022","980.53","981.35","987.96","975.57","","-0.08%"
"08/28/2022","981.35","986.57","987.58","976.77","","-0.53%"
"08/21/2022","986.57","987.30","992.27","978.11","","-0.07%"
"08/14/2022","987.30","986.80","990.49","981.80","","0.05%"
"08/07/2022","986.80","968.80","988.24","965.05","","1.86%"
"07/31/2022","968.80","954.65","969.47","952.51","","1.48%"
"07/24/2022","954.65","965.63","967.58","949.10","","-1.14%"
"07/17/2022","965.63","956.38","979.48","955.37","","0.97%"
"07/10/2022","956.38","945.56","957.13","945.56","","1.06%"
"07/03/2022","946.35","942.98","954.95","929.40","","-0.03%"
"06/26/2022","946.59","967.76","974.71","946.59","","-2.19%"
"06/19/2022","967.76","975.38","984.05","959.74","","-0.78%"
"06/12/2022","975.38","1,017.02","1,021.70","975.38","","-4.10%"
"06/05/2022","1,017.02","1,016.87","1,028.63","1,012.04","","-0.14%"
"05/29/2022","1,018.49","995.56","1,018.49","991.51","","2.30%"
"05/22/2022","995.56","1,019.54","1,022.96","993.22","","-2.35%"
"05/15/2022","1,019.54","1,025.42","1,030.40","1,019.54","","-0.57%"
"05/08/2022","1,025.42","1,057.99","1,059.67","1,013.09","","-3.08%"
"05/01/2022","1,057.99","1,064.51","1,068.01","1,057.89","","-0.61%"
"04/24/2022","1,064.51","1,068.06","1,071.64","1,057.85","","-0.33%"
"04/17/2022","1,068.06","1,054.16","1,068.06","1,052.97","","1.32%"
"04/10/2022","1,054.16","1,048.26","1,054.47","1,045.54","","0.56%"
"04/03/2022","1,048.26","1,039.96","1,048.50","1,036.03","","0.80%"
"03/27/2022","1,039.96","1,017.52","1,041.60","1,015.52","","2.20%"
"03/20/2022","1,017.52","1,041.54","1,047.57","1,011.63","","-2.31%"
"03/13/2022","1,041.54","1,018.75","1,049.75","1,018.68","","2.24%"
"03/06/2022","1,018.75","1,033.31","1,047.66","993.63","","-1.41%"
"02/27/2022","1,033.31","1,061.94","1,070.55","1,031.20","","-2.70%"
"02/20/2022","1,061.94","1,112.45","1,114.06","1,038.91","","-4.54%"
"02/13/2022","1,112.45","1,135.98","1,136.76","1,112.45","","-2.07%"
"02/06/2022","1,135.98","1,136.67","1,142.56","1,133.46","","-0.06%"
"01/30/2022","1,136.67","1,122.32","1,137.05","1,121.67","","1.28%"
"01/23/2022","1,122.32","1,118.81","1,122.52","1,111.20","","0.31%"
"01/16/2022","1,118.81","1,124.83","1,127.33","1,117.21","","-0.54%"
"01/09/2022","1,124.83","1,098.32","1,124.86","1,095.43","","2.41%"
"01/02/2022","1,098.32","1,085.71","1,098.32","1,078.40","","1.16%"
"12/26/2021","1,085.71","1,076.62","1,093.06","1,072.73","","0.84%"
"12/19/2021","1,076.62","1,084.14","1,084.40","1,070.74","","-0.69%"
"12/12/2021","1,084.14","1,088.13","1,088.13","1,073.36","","-0.37%"
"12/05/2021","1,088.13","1,076.74","1,089.13","1,070.05","","1.06%"
"11/28/2021","1,076.74","1,076.53","1,078.99","1,059.88","","0.02%"
"11/21/2021","1,076.53","1,085.48","1,087.91","1,076.49","","-0.82%"
"11/14/2021","1,085.48","1,082.25","1,085.68","1,079.72","","0.30%"
"11/07/2021","1,082.25","1,089.34","1,094.80","1,081.85","","-0.65%"
"10/31/2021","1,089.34","1,104.79","1,114.77","1,089.34","","-1.40%"
"10/24/2021","1,104.79","1,084.49","1,113.08","1,082.11","","1.87%"
"10/17/2021","1,084.49","1,085.97","1,086.20","1,079.58","","-0.14%"
"10/10/2021","1,085.97","1,078.98","1,086.04","1,072.36","","0.65%"
"10/03/2021","1,078.98","1,072.60","1,078.98","1,064.84","","0.59%"
"09/26/2021","1,072.60","1,076.18","1,083.08","1,070.26","","-0.33%"
"09/19/2021","1,076.18","1,064.87","1,079.70","1,056.24","","1.06%"
"09/12/2021","1,064.87","1,053.30","1,065.51","1,049.54","","1.10%"
"09/05/2021","1,053.30","1,037.53","1,062.95","1,032.98","","1.03%"
"08/29/2021","1,042.53","1,044.78","1,046.11","1,033.59","","-0.29%"
"08/22/2021","1,045.56","1,028.64","1,045.56","1,025.00","","1.65%"
"08/15/2021","1,028.64","1,029.08","1,030.64","1,021.99","","-0.04%"
"08/08/2021","1,029.08","1,019.28","1,029.08","1,014.42","","0.67%"
"08/01/2021","1,022.22","1,005.11","1,022.31","1,005.11","","1.70%"
"07/25/2021","1,005.11","995.52","1,005.13","991.65","","0.80%"
"07/18/2021","997.11","991.99","997.11","989.18","","0.52%"
